-3.629090, 9.305531
-3.484916, 9.793516
-3.339855, 10.279016
-3.194067, 10.762283
-3.047681, 11.243542
-2.582061, -11.672950
-2.729411, -11.195424
-2.876347, -10.716204
-3.022775, -10.235098
-3.168580, -9.751887
-3.313619, -9.266322
-3.457712, -8.778122
-3.600638, -8.286966
-3.742118, -7.792493
-3.881806, -7.294298
-4.019266, -6.791929
-4.153953, -6.284892
-4.285191, -5.772654
-4.412139, -5.254658
-4.533764, -4.730347
-4.648814, -4.199206
-4.555883, -3.926415
-4.755801, -3.660813
-4.659938, -3.385643
-4.853004, -3.114924
-4.753298, -2.837140
-4.833881, -2.281051
-4.899533, -1.717956
-4.948205, -1.148941
-4.978180, -0.575611
-4.988306, 0.000000
-4.978180, 0.575611
-4.948205, 1.148941
-4.899533, 1.717956
-4.833881, 2.281051
-4.753298, 2.837140
-4.853004, 3.114924
-4.659938, 3.385643
-4.755801, 3.660813
-4.555883, 3.926415
-4.648814, 4.199206
-4.443023, 4.459635
-4.323006, 4.985702
-4.197216, 5.505141
-4.066799, 6.018533
-3.932681, 6.526471
-3.795608, 7.029520
-3.656174, 7.528213
-3.514853, 8.023030
-3.372018, 8.514405
-3.227969, 9.002723
-3.082943, 9.488322
-2.937129, 9.971503
-2.790677, 10.452527
-2.643710, 10.931624
-2.496324, 11.408995
-1.943125, -11.566031
-2.177035, -11.356466
-2.324838, -10.881026
-2.472299, -10.403987
-2.619333, -9.925155
-2.765834, -9.444308
-2.911668, -8.961193
-3.056668, -8.475517
-3.200619, -7.986942
-3.343249, -7.495084
-3.484214, -6.999504
-3.623071, -6.499704
-3.759257, -5.995131
-3.892053, -5.485173
-4.020549, -4.969183
-4.143604, -4.446498
-4.259801, -3.916490
-4.367424, -3.378640
-4.271610, -3.103506
-4.464454, -2.832640
-4.364418, -2.554653
-4.443075, -1.997569
-4.505024, -1.433024
-4.547898, -0.862453
-4.569846, -0.287942
-4.569846, 0.287942
-4.547898, 0.862453
-4.505024, 1.433024
-4.443075, 1.997569
-4.364418, 2.554653
-4.464454, 2.832640
-4.271610, 3.103506
-4.367424, 3.378640
-4.167130, 3.643930
-4.053216, 4.176151
-3.931785, 4.700667
-3.804418, 5.218123
-3.672393, 5.729217
-3.536720, 6.234646
-3.398192, 6.735064
-3.257429, 7.231069
-3.114912, 7.723194
-2.971016, 8.211910
-2.826031, 8.697629
-2.680186, 9.180708
-2.533658, 9.661458
-2.386589, 10.140148
-2.239088, 10.617009
-2.091244, 11.092245
-1.943125, 11.566031
-1.388514, -11.714676
-1.623025, -11.508996
-1.771440, -11.037010
-1.919642, -10.563701
-2.067573, -10.088902
-2.215158, -9.612423
-2.362303, -9.134042
-2.508888, -8.653501
-2.654756, -8.170500
-2.799709, -7.684688
-2.943484, -7.195659
-3.085744, -6.702939
-3.226045, -6.205984
-3.363811, -5.704172
-3.498286, -5.196806
-3.628489, -4.683126
-3.753153, -4.162336
-3.870670, -3.633664
-3.979038, -3.096459
-3.883282, -2.821369
-4.075860, -2.550327
-3.975421, -2.272098
-4.051711, -1.713837
-4.109079, -1.147638
-4.144788, -0.575441
-4.156922, 0.000000
-4.144788, 0.575441
-4.109079, 1.147638
-4.051711, 1.713837
-3.975421, 2.272098
-4.075860, 2.550327
-3.883282, 2.821369
